STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag),LAST UPDATE
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,DK,Denmark,2020,,10.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,DK,Denmark,2021,,8.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,DK,Denmark,2022,,8.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,DK,Denmark,2023,,8.9,,b,break in time series,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2009,,16.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2010,,16.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2011,,16.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2012,,17.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2013,,17.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2014,,17.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2015,,16.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2016,,16.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2017,,15.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2018,,14.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2019,,14.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2020,,15.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2021,,13.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2022,,12.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2023,,12.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2009,,18.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2010,,17.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2011,,15.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2012,,16.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2013,,16.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2014,,15.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2015,,16.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2016,,17.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2017,,12.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2018,,13.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2019,,12.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2020,,12.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2021,,11.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2022,,9.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EE,Estonia,2023,,8.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2009,,19.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2010,,21.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2011,,25.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2012,,27.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2013,,28.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2014,,26.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2015,,24.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2016,,23.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2017,,23.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2018,,20.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2019,,18.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2020,,18.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2021,,17.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2022,,16.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EL,Greece,2023,,17.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2009,,19.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2010,,19.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2011,,20.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2012,,21.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2013,,22.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2014,,20.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2015,,19.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2016,,18.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2017,,17.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2018,,16.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2019,,15.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2020,,17.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2021,,13.9,,b,break in time series,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2022,,13.3,,d,definition differs (see metadata),02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ES,Spain,2023,,12.3,,d,definition differs (see metadata),02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2009,,16.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2010,,17.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2011,,17.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2012,,17.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2013,,17.9,,,,02/05/24 23:00:00
